1.55,0,0,0.004742146,0.025373302,0.060354374,0.090689741,0.121155783,0.137637487,0.146549235,0.149428592,,,
1.6,0,0,0.002666667,0.028186412,0.062686012,0.09724846,0.120040533,0.130220027,0.145180108,0.154601491,,,
1.65,0,0,0.004,0.022194821,0.068359375,0.098891096,0.122926152,0.137615362,0.144848617,0.151633801,,,
1.7,0,0,0.004444444,0.025971118,0.066815559,0.094400132,0.122064998,0.135773934,0.150080374,0.153220629,,,
1.75,0,0,0.00429757,0.023684505,0.062211982,0.095450417,0.117184488,0.133579882,0.13906652,0.146982944,,,
1.8,0,0,0.006817845,0.027235182,0.062077272,0.101612236,0.123020229,0.141057368,0.138961227,0.15138683,,,
1.85,0,0,0.003260225,0.025327805,0.059746976,0.094998349,0.125028942,0.13437733,0.142311646,0.149381473,,,
1.9,0,0.000222222,0.004445103,0.026841869,0.063589173,0.104872619,0.123233421,0.132336449,0.147917734,0.150876431,,,
1.95,0,0,0.005333333,0.023516237,0.070232257,0.098602035,0.115925239,0.132964193,0.144747365,0.149197017,,,
2,0,0,0.005485545,0.025531915,0.065161051,0.099950397,0.114523846,0.131439252,0.146598763,0.150072993,,,
2.05,0,0,0.005037037,0.026442577,0.062233747,0.104975626,0.119996885,0.133752715,0.144408571,0.147284022,,,
2.1,0,0.000222222,0.004299481,0.02531362,0.061700945,0.091605569,0.122775662,0.131241616,0.145814913,0.146720902,,,
2.15,0,0.000222222,0.0037059,0.031239465,0.064560948,0.098585759,0.11684382,0.135734072,0.146275626,0.147912041,,,
2.2,0,0,0.003408417,0.029939448,0.062737115,0.097712581,0.122015504,0.131481481,0.139284424,0.147622781,,,
2.25,0,0,0.003852423,0.029530201,0.064148848,0.095810355,0.118049681,0.137136102,0.140239044,0.150878977,,,
2.3,0,0.000222222,0.004148763,0.026295089,0.06837369,0.093564845,0.12209393,0.130001499,0.144323191,0.14351296,,,
2.35,0,0.000222222,0.004001186,0.026808749,0.07093185,0.10037422,0.120294345,0.13062626,0.146052064,0.150986889,,,
2.4,0,0,0.003704252,0.028352835,0.063956187,0.095716639,0.122688423,0.134612513,0.142353201,0.153944563,,,
2.45,0,0.000222222,0.003259742,0.025333483,0.060404544,0.098591549,0.122305493,0.132000895,0.147468446,0.14479412,,,
2.5,0,0.000222222,0.004741443,0.030108977,0.061222602,0.09269133,0.116382279,0.13538874,0.14434197,0.150781644,,,
2.55,0,0,0.002815232,0.028424351,0.063983012,0.092464627,0.117119925,0.135373483,0.140978817,0.152949538,,,
2.6,0,0,0.006522384,0.023029625,0.067708815,0.095057034,0.123636078,0.132629544,0.141904624,0.148245864,,,
2.65,0,0,0.004296296,0.024611254,0.063502304,0.098089488,0.119316424,0.131165671,0.144006961,0.146632875,,,
2.7,0,0,0.005037783,0.026468617,0.066000185,0.099007444,0.121975729,0.138520351,0.146196283,0.148385261,,,
2.75,0,0,0.003851852,0.022811137,0.065,0.098325497,0.113921114,0.138256441,0.145915534,0.146679099,,,
2.8,0,0,0.006224066,0.026129864,0.063173541,0.096366509,0.118687259,0.131726667,0.144121735,0.147270115,,,
2.85,0,0,0.004149378,0.024111248,0.065832174,0.096611986,0.115570073,0.132788334,0.133289608,0.151008646,,,
2.9,0,0,0.003556082,0.023284451,0.069112866,0.102040816,0.123581629,0.13538531,0.141581355,0.146670494,,,
2.95,0,0,0.005782061,0.023852184,0.067528868,0.097736798,0.118955363,0.135576707,0.143238563,0.15028403,,,
3,0,0,0.005483106,0.023425241,0.066389274,0.101232322,0.120330988,0.136329866,0.138880814,0.151883266,,,
3.05,0,0,0.002689377,0.027329749,0.066951039,0.102153691,0.121932156,0.134495085,0.146464278,0.146949298,,,
3.1,0,0,0.004157387,0.021295674,0.065599556,0.099048407,0.119641616,0.136255218,0.145432081,0.152420332,,,
3.15,0,0.000444444,0.003851852,0.030425056,0.066802746,0.099073001,0.119981362,0.130311191,0.144593308,0.150854577,,,
3.2,0,0,0.004592593,0.023950755,0.066666667,0.097383841,0.120338063,0.137341963,0.140778807,0.142441654,,,
3.25,0,0.000222222,0.006966059,0.028032164,0.069426397,0.091882101,0.123830318,0.136707912,0.143074802,0.150995931,,,
3.3,0,0.000444444,0.00518826,0.027684751,0.061976549,0.092277162,0.112369005,0.13617308,0.142100228,0.1523049,,,
3.35,0,0,0.004889613,0.022803488,0.063286454,0.094736842,0.126417012,0.131746866,0.145507457,0.150472481,,,
3.4,0,0.000222222,0.003407912,0.026778711,0.062407681,0.09177346,0.121307936,0.136332958,0.14197888,0.149582709,,,
3.45,0,0,0.006967092,0.024256651,0.065893271,0.099584027,0.122091219,0.125953057,0.144507411,0.150149509,,,
3.5,0,0,0.003409933,0.022602663,0.067131567,0.097213006,0.116820988,0.132102273,0.14270192,0.150021462,,,
3.55,0,0,0.006518519,0.023644106,0.064153746,0.096640741,0.120674909,0.139510825,0.149755991,0.146918077,,,
3.6,0,0,0.003704252,0.03239184,0.062116422,0.095977534,0.118220406,0.134297056,0.148372059,0.155018051,,,
3.65,0,0.000222222,0.002074381,0.024994396,0.070100409,0.096661684,0.119501239,0.13326377,0.146502905,0.147952632,,,
3.7,0,0,0.003408922,0.026966544,0.063950778,0.099750416,0.120422918,0.131460337,0.1445562,0.146334417,,,
3.75,0,0.000222222,0.004889613,0.028060369,0.061608301,0.09486653,0.11975443,0.137723651,0.142960918,0.149871722,,,
3.8,0,0,0.003409933,0.02661597,0.05843318,0.095974977,0.12025613,0.129137841,0.144035626,0.148283001,,,
3.85,0,0.000222222,0.004298207,0.027429467,0.063628786,0.08880719,0.114702252,0.129330944,0.142950581,0.147475893,,,
3.9,0,0.000888889,0.004296296,0.027335873,0.065648148,0.100049611,0.124737375,0.129669999,0.143475391,0.149272108,,,
3.95,0,0.000444444,0.00562963,0.024283796,0.068285,0.099206018,0.120450136,0.131018211,0.144403283,0.151171145,,,
4,0,0.000444444,0.004742146,0.030956638,0.058622915,0.096037219,0.118002791,0.137721405,0.142192836,0.144464096,,,
4.05,0,0.000222222,0.006222222,0.025623811,0.062384131,0.093864317,0.120077369,0.131136466,0.142711445,0.14751189,,,
4.1,0,0,0.003111572,0.023865546,0.061839421,0.097327282,0.124173859,0.131061502,0.145335277,0.151426534,,,
4.15,0,0,0.005783776,0.022458101,0.063534884,0.099827459,0.119735306,0.128755999,0.144234985,0.145952109,,,
4.2,0,0.000222222,0.006372258,0.029204431,0.067702037,0.09695268,0.119040175,0.133656716,0.14719643,0.152773765,,,
4.25,0,0,0.005189029,0.027513701,0.066272299,0.101159901,0.118586982,0.131124453,0.14249103,0.150904282,,,
4.3,0,0,0.005037783,0.02405729,0.06573296,0.094701987,0.117434716,0.139003993,0.146868408,0.145800544,,,
4.35,0,0,0.004445103,0.027229942,0.060954145,0.093969725,0.114854875,0.132579421,0.143849493,0.149598394,,,
4.4,0,0,0.005334914,0.031799351,0.067727609,0.09409426,0.113126345,0.132811335,0.144559288,0.149588091,,,
4.45,0,0,0.006376984,0.027998656,0.063251341,0.090773563,0.1203219,0.129847979,0.143686081,0.14711159,,,
4.5,0,0.000222222,0.004615156,0.024341224,0.062910538,0.094791839,0.115810832,0.133229422,0.141497785,0.144641073,,,
4.55,0,0,0.006963995,0.023982965,0.054876342,0.098372842,0.12173913,0.136597746,0.143135275,0.148108263,,,
4.6,0,0,0.003555556,0.0285203,0.064875311,0.100542797,0.114497272,0.132052911,0.147570573,0.149098425,,,
4.65,0,0,0.004001779,0.023412121,0.070296665,0.095644253,0.128355446,0.135473708,0.145798472,0.147444112,,,
4.7,0,0,0.005489614,0.026100594,0.061852811,0.102150088,0.119244119,0.131199043,0.142440589,0.150334316,,,
4.75,0,0,0.00429757,0.024583752,0.061046781,0.102606813,0.119064165,0.130557831,0.142993048,0.159478072,,,
4.8,0,0,0.005037783,0.02728696,0.062245653,0.1,0.120161981,0.131282051,0.144073914,0.154261445,,,
4.85,0,0,0.00518826,0.028747204,0.065933041,0.095713932,0.123715353,0.132820666,0.136077552,0.148078725,,,
4.9,0,0.000222222,0.004149993,0.025776084,0.067735023,0.092248772,0.115435102,0.133999412,0.142898488,0.145096057,,,
4.95,0,0,0.003261192,0.021705079,0.064731933,0.098786972,0.118353744,0.134752818,0.13851278,0.151795391,,,
