0.1	0
0.2	0
0.3	0.000484516
0.4	0.0069104283
0.5	0.0287582718
0.6	0.0663627984
0.7	0.0958784224
0.8	0.1016687249
0.9	0.192169165	
1.0	0.1137779341

