2.85,45460,91000,134560,172700,201360,208700,206920,208540,221380,226620,,
2.9,45760,90960,134120,173660,200080,207280,208180,210140,217700,225620,,
2.95,44680,86760,132260,174700,200900,209120,206320,209780,220260,224200,,
3,44500,88120,137540,169720,203880,209340,209620,207320,219780,221700,,
3.05,45400,88040,132920,173500,201080,207360,208840,205780,216780,224100,,
3.1,45840,90160,134060,173160,198740,210480,206380,205140,217380,220920,,
3.15,45280,90200,134780,173400,200100,211000,207580,210100,217580,224700,,
3.2,43040,89760,137700,173520,197460,209860,209320,206460,216080,223740,,
3.25,44020,91100,136440,174040,199300,210000,207980,207300,215440,218280,,
3.3,44600,89720,134180,174020,201600,209840,207920,204740,213980,223980,,
3.35,45380,91180,131320,172020,198020,209300,208860,206620,212280,219060,,
3.4,44200,90700,136320,176100,199220,208560,209480,209140,212060,224060,,
3.45,45940,90400,134460,174680,200420,210180,206300,207740,213140,220120,,
3.5,44200,89480,134980,171200,196920,205880,209220,211360,210960,219300,,
3.55,43440,89860,134300,174660,197920,208440,208160,206880,209420,220320,,
3.6,44340,90820,134700,171900,201380,208460,209140,207920,210040,218720,,
3.65,44380,91400,136060,173080,199500,207860,208000,209840,208400,218840,,
3.7,45100,90680,132900,171560,200500,207140,209480,209500,210920,219240,,
3.75,44360,90600,136480,171240,199580,207160,210580,207680,208860,217100,,
3.8,44920,91580,133540,174260,200260,207640,210180,209360,205960,215520,,
3.85,44720,90780,132400,173100,199420,207900,210420,208700,205280,216240,,
3.9,46120,91860,134340,172400,200360,207300,208860,208380,206000,215240,,
3.95,43540,90700,134400,171360,202280,206580,208520,209000,206540,215480,,
4,45460,90740,134780,172020,200720,208640,210580,211220,206520,213960,,
4.05,46340,91600,133620,171880,200560,208400,212440,206780,208180,211400,,
4.1,44120,88920,132620,171340,199700,209040,209760,209780,205300,214420,,
4.15,45320,88460,132860,172560,198900,209100,210780,210000,207660,213000,,
4.2,43880,89180,134020,175380,199380,207820,213680,211120,210120,209140,,
4.25,46200,89560,133220,172220,199280,207900,210680,210280,208780,210940,,
4.3,44260,89720,133940,173960,199260,210780,210500,210640,205760,210940,,
4.35,46180,88540,136120,171580,197560,206980,211520,209500,207260,210380,,
4.4,44680,89840,132220,171820,196460,207600,211320,210240,204880,209100,,
4.45,44160,89480,133720,173500,201360,209400,209760,208840,208760,210080,,
4.5,46760,89860,136460,172980,195480,209640,211780,207780,208780,210220,,
4.55,44520,88580,133040,171400,196880,211260,209240,209260,206040,206360,,
4.6,43860,91200,135220,170880,201140,211440,209120,210460,208540,209080,,
4.65,45340,91560,134180,170940,201560,208460,209040,210840,209480,207940,,
4.7,43860,89700,134920,171820,196380,211280,208540,212780,206080,209180,,
4.75,44020,89700,130620,173160,196920,210960,209780,210500,207920,209220,,
4.8,44880,92380,135860,172080,200820,212640,207840,209340,206840,207820,,
4.85,44040,88380,133040,172300,197080,212800,207600,208760,208520,207140,,
4.9,44640,90240,134440,174060,198380,210780,208940,209380,206500,208940,,
4.95,44980,92060,135980,171820,198540,209820,207680,212400,209180,207380,,
